A	B	C	D	Mean Eigval	Mean Mass	Reliable Eigval	SD Eigval	SD Mass
39.63875452	11.65023433	15.08418965	25.15147427	50.09216579	0.880352746	45.33814848	2.043553914	0.001008549
40.00892905	9.874516613	12.22869671	36.06243551	45.91459994	0.909244789	41.58153271	1.862605019	0.00114274
39.66753434	14.27906002	12.4416929	25.87277465	49.67972472	0.876949801	44.90845005	2.050972137	0.000998799
39.68242046	11.89280664	16.31208324	27.63951041	52.92783087	0.895777016	47.95681649	2.136831913	0.001042913
39.69631417	12.0237331	16.88995089	35.84692837	55.48528023	0.931011519	50.32987666	2.216093144	0.001146345
39.71020788	11.17013699	15.63189112	28.32379538	50.95595991	0.894538937	46.15286462	2.064650495	0.001048367
39.725094	11.08766442	15.32491773	33.40691223	51.17692024	0.913465806	46.36390726	2.068913699	0.001109238
39.73898771	13.29453745	13.87423542	33.99615762	52.18648848	0.912871423	47.26571647	2.115234812	0.001101285
39.75387383	12.28568697	14.45811626	28.09570039	50.66471595	0.890673043	45.86506119	2.063171557	0.001037214
39.76776754	13.54669959	15.57767219	26.30495463	54.21735829	0.890855721	49.13419859	2.185038511	0.001023155
39.78166125	14.08998889	14.25948052	33.81608262	53.9696009	0.915222152	48.8984228	2.179888126	0.001099005
39.79654737	13.9056622	12.71860034	29.23717575	50.48444254	0.890727685	45.67818995	2.066007687	0.001038252
39.81044108	12.63485785	14.13310329	24.00999891	49.98406342	0.874520853	45.22060209	2.047613507	0.00099356
39.82532719	14.27421464	14.39197116	35.20966298	54.69894299	0.921704175	49.56829742	2.205450709	0.001117217
39.8392209	13.53700881	12.77883247	28.45585037	50.0293708	0.887504449	45.26722271	2.047049001	0.001031341
39.85410702	12.07713333	16.19773239	29.02108576	53.44645983	0.901725173	48.43561871	2.153951768	0.001060031
39.86800073	13.75525323	16.21577196	33.66001763	57.09842906	0.922723399	51.81633803	2.270550801	0.001110409
39.88189444	11.27199111	13.89237521	35.52279338	49.82710424	0.916860976	45.13242539	2.018046784	0.001131742
39.89678056	10.02541372	17.6362881	31.96531188	53.19568384	0.916787743	48.2304862	2.13433154	0.001111251
39.91067427	11.47569936	13.06165288	33.84009262	48.6597064	0.906940258	44.05893948	1.97767796	0.001104717
39.92556039	11.46116319	14.28964669	27.99966039	49.48907569	0.888963927	44.80214655	2.014715509	0.001039828
39.9394541	10.31159453	16.97413556	29.16514575	52.27682877	0.903267044	47.38555524	2.102554643	0.001072521
39.95334781	10.78694743	17.90718235	30.45068111	54.65605972	0.913079492	49.57348185	2.184788411	0.001092768
39.96823392	9.836241634	14.62668604	26.61808504	47.70464662	0.882639186	43.19352721	1.939142234	0.001030542
39.98212763	10.61231152	13.1339114	28.31179038	47.09094184	0.884239742	42.64676979	1.910364352	0.001040234
39.99701375	12.92588406	14.99389157	33.55197264	53.63901404	0.916399874	48.60717916	2.162976114	0.001106925
40.01090746	11.5047717	14.75306327	31.0639365	50.79204586	0.90346316	45.99968157	2.060037688	0.001079673
40.02579358	13.4982457	12.99550778	31.84526188	51.05578564	0.90226937	46.2179153	2.079598841	0.001074431
40.03968729	14.3566872	15.80046091	30.9919065	56.95367486	0.912348624	51.66385043	2.273875067	0.001077686
40.053581	11.80064329	12.30328929	30.57173152	47.53887822	0.891769505	43.01425776	1.94494577	0.001061091
40.06846712	13.83288041	12.48989865	26.49703463	49.81600691	0.880346841	45.05363245	2.047146305	0.001012714
40.08236083	13.12959231	13.55523564	31.5451369	51.42826933	0.903106758	46.56623881	2.089984292	0.00107557
40.09724694	12.67372192	17.53997682	25.36756426	56.46211755	0.895367546	51.22684119	2.250427129	0.00103336
40.11114065	10.17582268	13.741845	28.02367039	47.43699412	0.885581408	42.96504943	1.922302653	0.001043323
40.12503436	13.89597142	17.82289746	25.68069466	59.34744007	0.900194621	53.91513828	2.335120143	0.001037669
40.13992048	10.79179282	14.93967263	34.801493	50.88643005	0.91888022	46.10752178	2.054253502	0.001133325
40.15381419	10.2825222	15.02395752	30.16256112	49.65822908	0.899892143	44.98510017	2.008783364	0.001076273
40.16870031	11.24766322	15.48136091	35.79890837	52.50064318	0.925897447	47.58141948	2.114569258	0.001148255
40.18259402	14.24029691	14.41602392	34.57339801	55.01561782	0.920792367	49.86230578	2.21519408	0.001115063
40.19748014	12.22259596	17.7807049	25.70470466	56.24412301	0.897279537	51.02500899	2.243479608	0.001040618
40.21137385	13.3818554	16.34214919	33.51595764	57.10401702	0.923574342	51.82486038	2.269289427	0.00111602
40.22526756	11.99950616	14.75907646	29.42925574	51.44460489	0.898700608	46.58793647	2.087679351	0.001062506
40.24015368	13.85226197	15.71617602	29.67035615	56.12597814	0.906874622	50.90754939	2.243185038	0.001066875
40.25404739	11.19436393	12.88717013	32.15739187	48.19269264	0.900532173	43.6384569	1.957676148	0.001088677
40.2689335	12.73186659	17.02234131	32.45751685	57.09508015	0.921525752	51.82085979	2.26716753	0.001110273
40.28282721	9.773251571	16.9440696	32.79465725	52.25568756	0.918582422	47.36448915	2.102522357	0.00112454
40.29672092	11.54353481	14.24144094	27.51946041	49.82305998	0.888598267	45.1046717	2.028238482	0.001040309
40.31160704	11.08281903	13.60945458	25.30753926	48.02046766	0.876618069	43.46252827	1.959268191	0.001014177
40.32550075	10.66086636	15.61986474	25.13946927	50.36481718	0.883833536	45.61021266	2.043806334	0.001025067
40.34038687	13.1344377	14.31369945	34.94555299	53.47271881	0.920810283	48.45398617	2.157344006	0.001125719
40.35428058	13.46422702	14.92163306	25.35555926	53.43293994	0.886841048	48.4022221	2.162495942	0.001019971
40.36817429	12.62032169	12.27312311	27.62750541	48.32560524	0.882811564	43.70532056	1.986067831	0.001030501
40.38306041	10.91302851	17.50389768	32.42150186	55.05961592	0.921290918	49.94982796	2.196484894	0.001120667
40.39695412	12.53784912	17.19692428	32.80666225	57.27898031	0.923895265	51.99265293	2.272371835	0.001118235
40.41184023	11.25250861	12.15275908	26.85818503	46.4785709	0.877194925	42.05189412	1.902843863	0.001024819
40.42573394	11.33498117	13.83214308	24.45418389	48.56220471	0.87518842	43.94396259	1.985189823	0.001008331
40.44062006	12.79980299	13.35058671	30.79982651	50.89135431	0.900321	46.07389338	2.070825684	0.001072506
40.45451377	14.128752	12.97736799	32.51854227	52.41012354	0.907685697	47.44990662	2.132190533	0.0010876
40.46840748	10.4620035	15.64391751	35.10161798	51.92129062	0.92409488	47.06326449	2.088262974	0.001147696
40.4832936	11.24281783	16.12547388	28.26377038	52.70001461	0.899805478	47.75859483	2.12411043	0.001063419
40.49718731	11.19920932	18.00349362	24.87535928	55.10898226	0.894522792	49.97730174	2.205895593	0.001040426
40.51207343	13.9492707	14.32572584	32.67460726	54.5760147	0.913946403	49.46314713	2.197808692	0.001097653
40.52596714	11.34467195	16.51071898	35.07760798	54.64131011	0.928976868	49.55670607	2.185659377	0.001149402
40.53986085	10.27283142	14.69293136	33.37089723	50.06283418	0.913101224	45.3620873	2.02065518	0.001121364
40.55474697	11.2768365	17.30526194	35.53479838	56.01590137	0.934224543	50.83279577	2.228001088	0.001160922
40.56864068	13.2459826	17.31728832	34.2722726	59.30864898	0.931993743	53.8840096	2.331826398	0.001137307
40.58352679	12.94042023	17.82891065	28.96106076	58.78483851	0.912946427	53.39584614	2.316503235	0.0010801
40.5974205	14.36153259	16.66716216	34.2962826	59.96656965	0.931199175	54.47942837	2.358693357	0.001130347
40.61230662	11.00519185	16.28803047	26.01683465	52.38892236	0.891861465	47.47126775	2.113894775	0.001042742
40.62620033	9.884796475	17.26306938	36.00299336	53.89089226	0.934679612	48.87827171	2.15471667	0.001174362
40.64009404	13.59040904	17.18479768	35.34171797	59.99301343	0.936473505	54.52217264	2.351686456	0.00114975
40.65498016	12.74155737	14.51233519	34.60941301	53.48048807	0.921090591	48.46300012	2.156808966	0.001128842
40.66887387	10.99065568	14.22941456	30.69178152	50.04666327	0.90183338	45.33186006	2.026697411	0.00108465
40.68375999	10.72870181	16.26989068	31.1119565	52.92043319	0.911845354	47.97632113	2.125267728	0.001102318
40.6976537	11.21859088	12.42365333	26.34096963	47.05257493	0.877489093	42.57784832	1.923498483	0.00102552
41.07631445	12.03719142	12.67965755	34.30422137	49.65787798	0.911188854	44.9194023	2.036873216	0.001128299
40.72643352	10.10788628	13.591415	29.77840114	48.03081466	0.894497825	43.51257812	1.942201591	0.001073899
41.10535214	13.51757344	12.45713015	33.0762782	51.17479946	0.907732725	46.28457829	2.102102279	0.001107207
40.75521335	13.93957992	13.99469968	25.03142428	52.97397231	0.884346883	47.96743864	2.152100177	0.001018175
40.76910706	11.88311586	17.64831448	25.72871466	56.17823696	0.898653162	50.96783478	2.239734752	0.001050101
40.78300077	12.34383165	17.25705619	30.59574152	57.18865879	0.916778128	51.9106258	2.268806421	0.001099217
40.79788689	13.08598381	17.14871854	35.40174297	59.19723667	0.936493251	53.78042471	2.328461717	0.001154642
40.8117806	9.78294235	12.95331523	24.28611389	45.89868788	0.869906381	41.55339755	1.867859223	0.001011008
40.82666672	10.92756467	15.30086496	24.50220388	50.65500709	0.882599852	45.8690732	2.057273527	0.00102494
40.84056043	10.68024792	17.03436769	32.18140187	54.47393586	0.919984783	49.41391165	2.175093531	0.001122803
40.85544655	12.34867704	14.03077882	26.55806004	51.03795355	0.887730617	46.20399265	2.077918334	0.001036977
40.86934026	14.37606876	12.86903034	28.41983537	52.29906997	0.89368874	47.32982951	2.136069378	0.001047563
40.88323397	12.10620567	13.42284522	34.4163326	51.06493085	0.915789796	46.24715593	2.070960656	0.001126979
40.89812008	14.4246236	16.64912259	32.07335687	60.06003575	0.923890623	54.56549673	2.361873339	0.00110877
40.91201379	11.96064209	16.73942067	29.97048113	55.66393165	0.912077186	50.49542251	2.22172668	0.001091887
40.92689991	13.14412848	16.39636813	32.60257726	57.5651401	0.922900892	52.25597228	2.282189989	0.001117445
40.94079362	11.66487144	13.45892436	24.5992443	48.99540207	0.876945512	44.33406017	2.003716621	0.001016409
40.95468733	10.25344986	16.50470579	25.54863967	51.97545981	0.891210658	47.10099069	2.095331129	0.00104645
40.96957345	12.3875411	17.50991087	26.59407504	57.26843629	0.903141507	51.98191691	2.272454364	0.001060542
40.98346716	12.24682291	17.24502981	28.91304077	56.98180322	0.910832931	51.71875653	2.262364435	0.001083768
40.99835328	13.10051997	13.33254714	30.17456612	51.84875343	0.900682462	46.95243552	2.104723013	0.001073714
41.01224699	13.13928309	17.37742023	28.33580037	58.8365091	0.910798818	53.44574324	2.317265582	0.001077144
41.0271331	11.1409637	16.75746025	30.91987651	54.72920202	0.915181598	49.64244997	2.186582713	0.001107243
41.04102681	12.96464718	15.31890454	32.84267725	55.42967343	0.919495751	50.26699472	2.219220423	0.001116531
41.42276412	10.41151004	12.15051681	32.19717113	47.1072374	0.89977977	42.63602475	1.921987976	0.001110269
41.06980664	10.96158335	17.40157321	33.21483224	55.97118234	0.927052524	50.79691369	2.224202457	0.001140639
41.08370035	11.40291757	13.21819629	24.2140839	48.42050105	0.874599783	43.81371126	1.980266943	0.001014177
41.09858647	12.88712094	16.8657979	31.80924688	58.09263042	0.922098931	52.75075975	2.296247581	0.001114442
41.11248018	9.739232898	17.12466577	25.77673466	52.29150821	0.894621434	47.3879038	2.107855174	0.001056584
41.12637389	12.79011221	15.63790432	26.29294963	54.70434976	0.895461614	49.58974073	2.198557268	0.001047592
41.14126001	11.25745494	12.47787227	31.22000149	48.41448412	0.898929	43.83457225	1.968713242	0.001089432
41.15515372	9.705315172	17.4918713	31.36406149	53.79253127	0.918716728	48.78020814	2.154588825	0.001123927
41.17003984	12.89196633	13.47696394	31.1359665	52.11923634	0.905436241	47.20529971	2.112296567	0.001088898
41.18393355	14.08019716	14.06084478	30.77581651	54.83400178	0.908560814	49.69890918	2.207362302	0.001085025
41.19881966	11.76672557	17.91920873	34.02016762	58.44555235	0.934103408	53.08309432	2.305097225	0.001153077
41.21271337	12.75609354	16.23982473	27.7355504	56.13570821	0.903856012	50.92528267	2.239744797	0.001067606
41.22660708	10.19035885	17.9372483	33.58798764	55.8311807	0.93053912	50.67067588	2.218285959	0.001154131
41.2414932	12.2080598	16.05321537	27.7115404	54.88067242	0.902151547	49.7621458	2.200241277	0.001067674
41.25538691	13.89112603	14.76508965	28.07169039	55.46175194	0.901133519	50.2854325	2.225084006	0.001061272
41.27027303	10.36499476	17.17878449	27.95164039	54.08465943	0.905058368	49.05601047	2.161606617	0.001081807
41.28416674	11.5727081	16.72739429	32.93871725	55.99051095	0.924830261	50.80548443	2.228826814	0.001134303
41.29806045	12.58640396	13.32653394	34.96956299	52.17640508	0.920032162	47.26535286	2.11105668	0.001138438
41.31294657	12.14981418	16.35417557	27.458435	55.37917404	0.902648466	50.22643711	2.214946865	0.001068171
41.32684028	11.01003724	16.11946069	33.91212262	54.30499317	0.925607151	49.25352021	2.171417704	0.001145779
41.34172639	14.07050638	14.54240115	32.14538687	56.10800447	0.91655227	50.88354358	2.245778008	0.001105747
41.3556201	13.17320082	12.12269312	25.41558426	49.47876815	0.878943551	44.74228425	2.036017035	0.001023393
41.36951381	10.50076662	12.89318332	30.47469111	48.35629274	0.897620057	43.8091149	1.954642248	0.001088421
41.38439993	13.95896148	17.33532789	31.73721689	61.41397721	0.926777328	55.85099793	2.391292952	0.001118269
41.39829364	10.79663821	13.48909054	26.73813503	48.94819	0.88586344	44.32875095	1.985704328	0.00104814
41.41317976	11.4368353	17.97332745	26.96623002	57.08457183	0.90681627	51.81891612	2.26348594	0.0010766
41.42707347	11.5483802	14.01875244	33.50295222	51.72579344	0.916210972	46.86597593	2.089033016	0.001128926
41.44195959	9.841087024	15.71016283	29.62233615	51.34502017	0.905533384	46.5321558	2.068849817	0.001096249
41.4558533	12.60578552	14.95169901	32.87869225	54.72814741	0.919309395	49.61961537	2.195945027	0.0011228
41.84130736	13.20311058	12.3549257	33.8110393	51.51385824	0.912802407	46.60115064	2.111768262	0.001128671
41.48463313	12.20321441	15.73421559	33.98415262	55.65748883	0.926546247	50.48626384	2.222894111	0.001142562
41.49852684	12.97928429	13.29646799	29.68236115	52.13589423	0.900548124	47.2194101	2.113391634	0.001076669
41.51341295	10.37468554	12.34538163	24.74330429	46.60811189	0.873048511	42.19428442	1.89732048	0.001024137
41.52730666	11.83940641	16.10743431	24.0700239	54.06168798	0.888950589	48.99804525	2.176648985	0.001036958
41.54120037	10.24365813	16.98616194	27.59149041	53.86674955	0.903793594	48.85644253	2.15372218	0.001081408
41.55608649	14.51678695	14.33173903	25.39157426	55.34632267	0.891694009	50.14760631	2.234711504	0.001037113
41.5699802	11.50961709	14.05483159	31.66518689	51.62515861	0.909569615	46.77340418	2.085567028	0.00110874
41.95745812	9.787417549	12.19866602	32.70338444	47.03028497	0.903527099	42.57767654	1.913990797	0.001128003
41.59876003	9.826550855	16.95609599	31.38807149	53.7790898	0.918592942	48.77669982	2.150318976	0.001127608
41.61364615	10.20004963	16.93805641	34.21224761	54.88863357	0.930525289	49.80727888	2.184262614	0.001162134
41.62753986	13.31876439	17.32330151	24.80332929	59.29119368	0.900078303	53.86660541	2.331804428	0.001052203
41.64143357	9.93325037	15.87863239	24.33413389	51.06703369	0.886248486	46.2622096	2.065393633	0.001042545
41.65631968	10.01087755	15.99909665	33.10678724	52.90604837	0.922005831	47.97555823	2.119412232	0.001143824
41.67021339	13.05681052	15.10824242	32.97473225	56.0832345	0.92195415	50.87579862	2.238459663	0.001126828
41.68509951	12.61063091	13.07979268	28.98507076	51.34994493	0.897095589	46.4980325	2.085634952	0.001071826
41.69899322	13.64370833	15.24063284	29.79040614	56.86068031	0.911189743	51.59484428	2.263563454	0.001090108
41.71288693	10.27767681	14.65073881	26.99024002	50.34806219	0.892317831	45.61773215	2.033371745	0.001063652
41.72777305	14.41977821	14.92764625	25.98081965	56.72355172	0.896952604	51.43928425	2.271486359	0.001049057
42.11566346	11.33083311	12.58345924	35.64142642	50.05006673	0.919619013	45.30426029	2.040024403	0.001164808
41.75655288	14.13359739	15.2646856	24.64726429	56.78163971	0.89295468	51.50276806	2.269166922	0.001039449
41.77044659	12.93072945	16.46251323	33.63600763	58.66631696	0.930525897	53.28606796	2.312744822	0.00114442
41.78533271	11.2089001	14.91561987	33.39490723	53.10985731	0.920645708	48.14841661	2.132716586	0.001139141
41.79922642	10.65117558	15.07807624	31.64117689	52.3695352	0.913590931	47.47739835	2.102925749	0.001120359
42.18775703	13.37730871	12.52329776	33.16048002	52.40540241	0.912701231	47.42409005	2.141258585	0.00112664
41.82800624	12.6154763	17.99748043	27.19432501	59.92954834	0.91158254	54.46675556	2.348226953	0.00108407
41.84189995	11.1652916	16.37221515	30.25860112	55.0878469	0.914432135	49.97818803	2.196429405	0.001110382
41.85678607	13.28484667	17.85296341	31.76122689	61.87223454	0.929960548	56.28597476	2.401300272	0.001131236
41.87067978	9.821705466	16.75144705	29.76639614	53.55022864	0.912323004	48.56691732	2.142117856	0.0011113
41.88457349	10.34551226	15.1202688	25.59665967	51.10069084	0.889658447	46.3020846	2.062720842	0.001054338
41.89945961	11.85394258	12.87504353	27.314375	49.9749381	0.88937512	45.2436979	2.033762989	0.001057869
41.91335332	14.0851435	15.7282024	31.86927188	59.17724984	0.922964647	53.74975093	2.33305559	0.001118412
41.92823944	14.4730775	16.85377152	32.81866725	62.23829354	0.932118843	56.60702861	2.420646111	0.001134971
41.94213315	10.054587	15.16236113	24.26210389	50.54160765	0.88441427	45.78399803	2.045098101	0.001042563
41.95602686	10.89849234	17.8589766	27.18232001	56.86236354	0.908633067	51.62588077	2.250945715	0.001088276
41.97091297	12.09651489	15.79444772	28.14372038	55.31861788	0.905665792	50.17385747	2.211518094	0.00108328
41.98480668	11.41260835	17.52795044	34.05618261	58.34877546	0.935476399	53.00550525	2.296849182	0.001164745
41.9996928	13.43515469	14.60263328	30.94388651	55.96875258	0.913886004	50.76870925	2.235281914	0.001104843
42.01358651	10.77725665	16.04720218	28.62492078	53.93365721	0.906728233	48.91675855	2.156555652	0.001093716
42.02847263	9.72469673	13.57327521	26.38898963	48.31229766	0.885911576	43.76331026	1.955420103	0.001057968
42.04236634	13.09567458	14.78924264	34.86151799	56.42828109	0.929701976	51.19940144	2.247677447	0.001154137
42.05626005	9.787787739	15.75225516	25.80074466	51.44070017	0.893015041	46.61444143	2.074607497	0.001064247
42.44809493	12.66128391	13.11249988	35.35173208	53.04516912	0.923874185	48.03234211	2.154805423	0.001163394
42.08503988	11.94126054	17.84093703	25.66868966	58.48908089	0.904959013	53.12509188	2.305755327	0.001073205
42.09992599	10.81601977	16.20374558	25.99282465	53.90209054	0.897458126	48.8817684	2.158027263	0.001067815
42.1138197	11.56301732	17.60020895	33.90011762	58.90096764	0.93590552	53.51869012	2.313616799	0.001164707
42.12771341	10.84024672	17.34735428	25.07944427	55.77273332	0.898898209	50.61374846	2.217632593	0.001066421
42.14259953	13.35752751	15.6499307	32.30145186	58.2206842	0.924094733	52.86830897	2.300763052	0.001128628
42.15649324	10.86942	15.28272517	35.63083838	54.12904675	0.932410313	49.10334139	2.160341286	0.001177377
42.17137936	13.44000008	15.60182517	26.58207004	57.32451704	0.902074634	52.02931484	2.276186747	0.00106742
42.18527307	11.05859208	14.83734816	34.4403426	53.50178589	0.926048049	48.51923088	2.14179275	0.001159074
42.20015919	14.05112483	17.27509576	28.68494578	62.22402991	0.918420095	56.61342413	2.411765599	0.001098394
42.2140529	11.30590884	12.63431545	26.83417503	49.26237927	0.886922771	44.60607315	2.001551947	0.001058083
42.22794661	14.0172071	17.42562598	24.75530929	61.74020872	0.904275169	56.15657289	2.400172347	0.001062422
42.24283273	11.20405471	17.58808235	26.10086964	57.14023262	0.904976744	51.88203735	2.260279013	0.001079598
42.25672644	10.22427658	17.89515597	28.92504576	56.55847089	0.915976245	51.3545714	2.236939516	0.00111412
42.27161255	12.44568577	14.25346733	33.14280224	54.46599945	0.920646648	49.38575675	2.183784614	0.001136125
42.28550626	10.05943239	16.79363961	24.76731429	53.74068803	0.894756766	48.73836138	2.150291757	0.00106367
42.29939997	12.3196047	13.51915649	27.23034001	52.14510902	0.894275282	47.23677545	2.109888045	0.0010663
42.31428609	11.01488263	16.40839451	26.69011503	54.99747418	0.902284014	49.89711966	2.192429851	0.001079603
42.70743154	11.32589918	12.10246771	34.37639436	49.77018805	0.914979486	45.0424289	2.032266625	0.001155432
42.34306592	10.03025911	16.54078493	31.1719815	54.48808491	0.919395948	49.44302891	2.168659321	0.001133867
42.35695963	12.33898626	17.76266533	34.59740801	61.11467824	0.94148662	55.580077	2.379094417	0.00117535
42.37085334	10.78210204	12.45371928	28.67294078	48.92152779	0.893248353	44.3186116	1.978601843	0.001081314
42.38573946	11.51446248	14.0428052	35.60682838	53.34287013	0.928834157	48.3693238	2.13792029	0.001171714
42.39963317	9.894487254	15.83052686	24.5512243	51.99119022	0.890069221	47.12206455	2.093034206	0.001057735
42.41451928	11.22343627	13.53719607	29.12913076	51.20219552	0.900489454	46.39962381	2.064425428	0.001091313
42.42841299	10.13211323	16.39035494	33.85209762	54.96471547	0.930139877	49.8864805	2.182921578	0.001167407
42.44329911	10.77241126	14.7350237	35.78690337	53.56094921	0.931840351	48.58707547	2.138061037	0.001181591
42.45719282	10.87426539	16.96812237	29.75439114	56.53698524	0.917148973	51.33547063	2.235914356	0.001119174
42.85161868	12.43875335	12.62550221	35.21941493	52.42503044	0.922680819	47.46403204	2.132526465	0.001166685
42.48597265	13.19268332	12.18292525	25.05543427	50.99669854	0.882702485	46.14719406	2.084599874	0.001040281
42.49986636	12.89681172	13.07367927	32.75864226	53.48353074	0.915790888	48.4751687	2.15288612	0.00112808
42.51475248	10.70447487	15.55361942	27.91562539	53.605842	0.903862446	48.61954214	2.143402506	0.00109162
42.52864619	11.42714452	13.23022267	32.09736687	51.60989694	0.911782306	46.77498921	2.078325338	0.00112599
42.5425399	12.41176805	17.66635405	24.89936928	59.64654436	0.904081203	54.20620387	2.338575653	0.001072021
42.55742602	11.61147121	16.10142112	31.42408648	56.54303659	0.921631574	51.32709898	2.242114202	0.001132836
42.57131973	14.46338672	13.69373947	32.27744186	56.85390005	0.919388186	51.56741972	2.272437578	0.001122132
42.58620584	11.48539014	15.20455369	29.32121075	54.4690477	0.909436866	49.4039899	2.177257258	0.001104515
42.60009955	9.991495989	15.29485177	31.70120189	52.85152037	0.917318923	47.937293	2.112421549	0.001137577
42.61498567	9.938095759	16.36018877	27.8195854	53.87466874	0.906199313	48.87501924	2.149140957	0.001098853
42.62887938	13.87648891	15.49348751	30.19857612	59.25241923	0.918211616	53.82946882	2.33110038	0.001111005
43.02484352	11.83882708	12.27083977	34.44856734	51.10898796	0.918008487	46.261503	2.083731766	0.001160285
42.65765921	10.83540133	17.38954683	25.47560926	56.74972577	0.902870238	51.52888252	2.244222934	0.001079754
42.67155292	11.47085397	16.62506983	33.75605763	57.8503931	0.933461793	52.54801942	2.279269466	0.0011663
42.68643904	14.37122337	15.01794433	25.12746427	58.16765662	0.898147698	52.7935581	2.310100983	0.00105853
42.70033275	12.87743017	12.30930248	29.73038114	51.91837702	0.901518633	47.02095134	2.105199201	0.001093153
42.71422646	11.66002605	12.12870631	30.37865111	50.07987465	0.901416546	45.35198382	2.032323229	0.001102977
43.11195658	12.08069061	12.37304422	35.31564558	51.87313204	0.922607065	46.96276814	2.1107608	0.001172331
42.74300628	10.8014836	17.72057299	24.0460139	57.10039566	0.899045651	51.85038698	2.256759934	0.001069745
42.7578924	13.96380687	16.38424153	27.17031501	60.89597269	0.91110799	55.36943496	2.375628253	0.001087324
42.77178611	13.97349765	13.24826224	30.61975152	55.50669018	0.911115603	50.33615399	2.222598027	0.001106056
42.78667223	11.73755229	17.67838044	33.96014262	60.47331385	0.939586103	54.99068693	2.35675282	0.00117593
42.80056594	11.53384404	12.71258715	32.85468225	51.42932452	0.913931703	46.60922645	2.071959279	0.00113702
42.81445965	13.45453624	16.67918854	29.38123574	61.09285766	0.920128314	55.56294444	2.377079231	0.001113233
42.82934577	14.50709617	12.826938	26.81016503	54.74672383	0.896048826	49.59742947	2.213467048	0.001064964
42.84323948	10.04974161	15.46332134	34.741468	54.07285151	0.931532614	49.07036991	2.150358361	0.001180822
42.8581256	10.55901223	16.18570601	30.24659612	55.39832849	0.917071767	50.28936176	2.196131879	0.001127661
42.87201931	10.2145858	12.20697801	30.01850113	48.76114897	0.898911776	44.19579316	1.9624562	0.001105908
